,abr_cd,abr_cdi,abr_nm,abr_c,abr_z,cd,ds,url
1961,44059,3120300,CRISTÁLIA,N,['0120'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44059-c0001-e000544-v.json
1962,41963,3120151,CRISÓLITA,N,['0004'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg41963-c0001-e000544-v.json
1963,44113,3120607,CRUCILÂNDIA,N,['0047'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44113-c0001-e000544-v.json
1964,44130,3120706,CRUZEIRO DA FORTALEZA,N,['0211'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44130-c0001-e000544-v.json
1965,44156,3120805,CRUZÍLIA,N,['0346'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44156-c0001-e000544-v.json
1966,41980,3120839,CUPARAQUE,N,['0089'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg41980-c0001-e000544-v.json
1967,42005,3120870,CURRAL DE DENTRO,N,['0266'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg42005-c0001-e000544-v.json
1968,44172,3120904,CURVELO,N,['0100'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44172-c0001-e000544-v.json
1969,43010,3115102,CÁSSIA,N,['0078'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg43010-c0001-e000544-v.json
1970,43958,3119807,CÓRREGO DANTA,N,['0163'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg43958-c0001-e000544-v.json
1971,43974,3119906,CÓRREGO DO BOM JESUS,N,['0059'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg43974-c0001-e000544-v.json
1972,41947,3119955,CÓRREGO FUNDO,N,['0114'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg41947-c0001-e000544-v.json
1973,43990,3120003,CÓRREGO NOVO,N,['0072'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg43990-c0001-e000544-v.json
1974,41904,3117836,CÔNEGO MARINHO,N,['0148'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg41904-c0001-e000544-v.json
1975,44199,3121001,DATAS,N,['0262'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44199-c0001-e000544-v.json
1976,44210,3121100,DELFIM MOREIRA,N,['0134'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44210-c0001-e000544-v.json
1977,44237,3121209,DELFINÓPOLIS,N,['0078'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44237-c0001-e000544-v.json
1978,42021,3121258,DELTA,N,['0276'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg42021-c0001-e000544-v.json
1979,44253,3121308,DESCOBERTO,N,['0258'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44253-c0001-e000544-v.json
1980,44270,3121407,DESTERRO DE ENTRE RIOS,N,['0106'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44270-c0001-e000544-v.json
1981,44296,3121506,DESTERRO DO MELO,N,['0025'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44296-c0001-e000544-v.json
1982,44318,3121605,DIAMANTINA,N,['0101'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44318-c0001-e000544-v.json
1983,44334,3121704,DIOGO DE VASCONCELOS,N,['0171'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44334-c0001-e000544-v.json
1984,44350,3121803,DIONÍSIO,N,['0251'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44350-c0001-e000544-v.json
1985,44393,3122009,DIVINO,N,['0070'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44393-c0001-e000544-v.json
1986,44415,3122108,DIVINO DAS LARANJEIRAS,N,['0117'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44415-c0001-e000544-v.json
1987,44431,3122207,DIVINOLÂNDIA DE MINAS,N,['0283'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44431-c0001-e000544-v.json
1988,44377,3121902,DIVINÉSIA,N,['0261'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44377-c0001-e000544-v.json
1989,44458,3122306,DIVINÓPOLIS,N,"['0102', '0103']",mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44458-c0001-e000544-v.json
1990,40126,3122355,DIVISA ALEGRE,N,['0213'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg40126-c0001-e000544-v.json
1991,44474,3122405,DIVISA NOVA,N,['0055'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44474-c0001-e000544-v.json
1992,40142,3122454,DIVISÓPOLIS,N,['0213'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg40142-c0001-e000544-v.json
1993,42048,3122470,DOM BOSCO,N,['0329'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg42048-c0001-e000544-v.json
1994,44490,3122504,DOM CAVATI,N,['0267'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44490-c0001-e000544-v.json
1995,44512,3122603,DOM JOAQUIM,N,['0083'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44512-c0001-e000544-v.json
1996,44539,3122702,DOM SILVÉRIO,N,['0012'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44539-c0001-e000544-v.json
1997,44555,3122801,DOM VIÇOSO,N,['0099'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44555-c0001-e000544-v.json
1998,44571,3122900,DONA EUSÉBIA,N,['0079'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44571-c0001-e000544-v.json
1999,44598,3123007,DORES DE CAMPOS,N,['0228'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44598-c0001-e000544-v.json
2000,44610,3123106,DORES DE GUANHÃES,N,['0121'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44610-c0001-e000544-v.json
2001,44636,3123205,DORES DO INDAIÁ,N,['0104'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44636-c0001-e000544-v.json
2002,44652,3123304,DORES DO TURVO,N,['0261'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44652-c0001-e000544-v.json
2003,44679,3123403,DORESÓPOLIS,N,['0220'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44679-c0001-e000544-v.json
2004,44695,3123502,DOURADOQUARA,N,['0181'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44695-c0001-e000544-v.json
2005,40169,3123528,DURANDÉ,N,['0168'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg40169-c0001-e000544-v.json
2006,44717,3123601,ELÓI MENDES,N,['0281'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44717-c0001-e000544-v.json
2007,44733,3123700,ENGENHEIRO CALDAS,N,['0267'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44733-c0001-e000544-v.json
2008,44750,3123809,ENGENHEIRO NAVARRO,N,['0044'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44750-c0001-e000544-v.json
2009,40185,3123858,ENTRE FOLHAS,N,['0072'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg40185-c0001-e000544-v.json
2010,44776,3123908,ENTRE RIOS DE MINAS,N,['0106'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44776-c0001-e000544-v.json
2011,44792,3124005,ERVÁLIA,N,['0107'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44792-c0001-e000544-v.json
2012,44814,3124104,ESMERALDAS,N,['0108'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44814-c0001-e000544-v.json
2013,44830,3124203,ESPERA FELIZ,N,['0303'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44830-c0001-e000544-v.json
2014,44857,3124302,ESPINOSA,N,['0109'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44857-c0001-e000544-v.json
2015,44873,3124401,ESPÍRITO SANTO DO DOURADO,N,['0164'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44873-c0001-e000544-v.json
2016,44890,3124500,ESTIVA,N,['0300'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44890-c0001-e000544-v.json
2017,44911,3124609,ESTRELA DALVA,N,['0007'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44911-c0001-e000544-v.json
2018,44938,3124708,ESTRELA DO INDAIÁ,N,['0104'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44938-c0001-e000544-v.json
2019,44954,3124807,ESTRELA DO SUL,N,['0110'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44954-c0001-e000544-v.json
2020,44970,3124906,EUGENÓPOLIS,N,['0111'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44970-c0001-e000544-v.json
2021,44997,3125002,EWBANK DA CÂMARA,N,['0250'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg44997-c0001-e000544-v.json
2022,45012,3125101,EXTREMA,N,['0112'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45012-c0001-e000544-v.json
2023,45039,3125200,FAMA,N,['0008'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45039-c0001-e000544-v.json
2024,45055,3125309,FARIA LEMOS,N,['0069'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45055-c0001-e000544-v.json
2025,45110,3125606,FELISBURGO,N,['0149'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45110-c0001-e000544-v.json
2026,45136,3125705,FELIXLÂNDIA,N,['0100'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45136-c0001-e000544-v.json
2027,45071,3125408,FELÍCIO DOS SANTOS,N,['0294'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45071-c0001-e000544-v.json
2028,45152,3125804,FERNANDES TOURINHO,N,['0267'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45152-c0001-e000544-v.json
2029,45179,3125903,FERROS,N,['0113'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45179-c0001-e000544-v.json
2030,40207,3125952,FERVEDOURO,N,['0069'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg40207-c0001-e000544-v.json
2031,45195,3126000,FLORESTAL,N,['0172'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45195-c0001-e000544-v.json
2032,45217,3126109,FORMIGA,N,['0114'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45217-c0001-e000544-v.json
2033,45233,3126208,FORMOSO,N,['0324'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45233-c0001-e000544-v.json
2034,45250,3126307,FORTALEZA DE MINAS,N,['0293'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45250-c0001-e000544-v.json
2035,45276,3126406,FORTUNA DE MINAS,N,['0322'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45276-c0001-e000544-v.json
2036,45292,3126505,FRANCISCO BADARÓ,N,['0177'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45292-c0001-e000544-v.json
2037,45314,3126604,FRANCISCO DUMONT,N,['0044'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45314-c0001-e000544-v.json
2038,45330,3126703,FRANCISCO SÁ,N,['0115'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45330-c0001-e000544-v.json
2039,40223,3126752,FRANCISCÓPOLIS,N,['0165'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg40223-c0001-e000544-v.json
2040,45357,3126802,FREI GASPAR,N,['0269'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45357-c0001-e000544-v.json
2041,45373,3126901,FREI INOCÊNCIO,N,['0119'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45373-c0001-e000544-v.json
2042,42064,3126950,FREI LAGONEGRO,N,['0135'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg42064-c0001-e000544-v.json
2043,45390,3127008,FRONTEIRA,N,['0116'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45390-c0001-e000544-v.json
2044,49352,3127057,FRONTEIRA DOS VALES,N,['0004'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg49352-c0001-e000544-v.json
2045,42080,3127073,FRUTA DE LEITE,N,['0244'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg42080-c0001-e000544-v.json
2046,45411,3127107,FRUTAL,N,['0116'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45411-c0001-e000544-v.json
2047,45438,3127206,FUNILÂNDIA,N,['0264'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45438-c0001-e000544-v.json
2048,45454,3127305,GALILÉIA,N,['0117'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45454-c0001-e000544-v.json
2049,42102,3127339,GAMELEIRAS,N,['0180'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg42102-c0001-e000544-v.json
2050,42129,3127354,GLAUCILÂNDIA,N,['0184'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg42129-c0001-e000544-v.json
2051,42145,3127370,GOIABEIRA,N,['0089'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg42145-c0001-e000544-v.json
2052,42161,3127388,GOIANÁ,N,['0235'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg42161-c0001-e000544-v.json
2053,45497,3127503,GONZAGA,N,['0003'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45497-c0001-e000544-v.json
2054,45470,3127404,GONÇALVES,N,['0205'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45470-c0001-e000544-v.json
2055,45519,3127602,GOUVEIA,N,['0101'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45519-c0001-e000544-v.json
2056,45535,3127701,GOVERNADOR VALADARES,N,"['0318', '0118', '0119']",mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45535-c0001-e000544-v.json
2057,45578,3127909,GRUPIARA,N,['0110'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45578-c0001-e000544-v.json
2058,45551,3127800,GRÃO MOGOL,N,['0120'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45551-c0001-e000544-v.json
2059,45594,3128006,GUANHÃES,N,['0121'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45594-c0001-e000544-v.json
2060,45616,3128105,GUAPÉ,N,['0122'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45616-c0001-e000544-v.json
2061,45632,3128204,GUARACIABA,N,['0225'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45632-c0001-e000544-v.json
2062,42188,3128253,GUARACIAMA,N,['0044'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg42188-c0001-e000544-v.json
2063,45675,3128402,GUARANI,N,['0235'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45675-c0001-e000544-v.json
2064,45659,3128303,GUARANÉSIA,N,['0125'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45659-c0001-e000544-v.json
2065,45691,3128501,GUARARÁ,N,['0042'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45691-c0001-e000544-v.json
2066,45713,3128600,GUARDA-MOR,N,['0295'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45713-c0001-e000544-v.json
2067,45730,3128709,GUAXUPÉ,N,['0125'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45730-c0001-e000544-v.json
2068,45756,3128808,GUIDOVAL,N,['0275'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45756-c0001-e000544-v.json
2069,45772,3128907,GUIMARÂNIA,N,['0211'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45772-c0001-e000544-v.json
2070,45799,3129004,GUIRICEMA,N,['0284'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45799-c0001-e000544-v.json
2071,45810,3129103,GURINHATÃ,N,['0141'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45810-c0001-e000544-v.json
2072,45837,3129202,HELIODORA,N,['0159'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45837-c0001-e000544-v.json
2073,45853,3129301,IAPU,N,['0128'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45853-c0001-e000544-v.json
2074,45870,3129400,IBERTIOGA,N,['0024'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45870-c0001-e000544-v.json
2075,45918,3129608,IBIAÍ,N,['0094'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45918-c0001-e000544-v.json
2076,42200,3129657,IBIRACATU,N,['0255'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg42200-c0001-e000544-v.json
2077,45934,3129707,IBIRACI,N,['0127'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45934-c0001-e000544-v.json
2078,45950,3129806,IBIRITÉ,N,"['0288', '0351']",mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45950-c0001-e000544-v.json
2079,45977,3129905,IBITIÚRA DE MINAS,N,['0013'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45977-c0001-e000544-v.json
2080,45993,3130002,IBITURUNA,N,['0046'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45993-c0001-e000544-v.json
2081,45896,3129509,IBIÁ,N,['0126'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg45896-c0001-e000544-v.json
2082,40240,3130051,ICARAÍ DE MINAS,N,['0252'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg40240-c0001-e000544-v.json
2083,46019,3130101,IGARAPÉ,N,['0041'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg46019-c0001-e000544-v.json
2084,46035,3130200,IGARATINGA,N,['0287'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg46035-c0001-e000544-v.json
2085,46051,3130309,IGUATAMA,N,['0018'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg46051-c0001-e000544-v.json
2086,46078,3130408,IJACI,N,['0160'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg46078-c0001-e000544-v.json
2087,46094,3130507,ILICÍNEA,N,['0122'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg46094-c0001-e000544-v.json
2088,42226,3130556,IMBÉ DE MINAS,N,['0071'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg42226-c0001-e000544-v.json
2089,46116,3130606,INCONFIDENTES,N,['0199'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg46116-c0001-e000544-v.json
2090,42242,3130655,INDAIABIRA,N,['0266'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg42242-c0001-e000544-v.json
2091,46132,3130705,INDIANÓPOLIS,N,['0016'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg46132-c0001-e000544-v.json
2092,46159,3130804,INGAÍ,N,['0343'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg46159-c0001-e000544-v.json
2093,46175,3130903,INHAPIM,N,['0128'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg46175-c0001-e000544-v.json
2094,46191,3131000,INHAÚMA,N,['0322'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg46191-c0001-e000544-v.json
2095,46213,3131109,INIMUTABA,N,['0100'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg46213-c0001-e000544-v.json
2096,40266,3131158,IPABA,N,['0348'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg40266-c0001-e000544-v.json
2097,46230,3131208,IPANEMA,N,['0129'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg46230-c0001-e000544-v.json
2098,46256,3131307,IPATINGA,N,"['0131', '0130', '0348']",mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg46256-c0001-e000544-v.json
2099,46272,3131406,IPIAÇU,N,['0141'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg46272-c0001-e000544-v.json
2100,46299,3131505,IPUIÚNA,N,['0345'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg46299-c0001-e000544-v.json
2101,46310,3131604,IRAÍ DE MINAS,N,['0110'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg46310-c0001-e000544-v.json
2102,46337,3131703,ITABIRA,N,['0132'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg46337-c0001-e000544-v.json
2103,46353,3131802,ITABIRINHA,N,['0169'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg46353-c0001-e000544-v.json
2104,46370,3131901,ITABIRITO,N,['0133'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg46370-c0001-e000544-v.json
2105,46396,3132008,ITACAMBIRA,N,['0184'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg46396-c0001-e000544-v.json
2106,46418,3132107,ITACARAMBI,N,['0148'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg46418-c0001-e000544-v.json
2107,46434,3132206,ITAGUARA,N,['0081'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg46434-c0001-e000544-v.json
2108,46450,3132305,ITAIPÉ,N,['0196'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg46450-c0001-e000544-v.json
2109,46477,3132404,ITAJUBÁ,N,['0134'],mg,MINAS GERAIS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/mg/mg46477-c0001-e000544-v.json
